Timestamp;Fleet;Player name;Rank;Last Login Date;Trophies;Max Trophies;Stars;Join Date;Crew Donated;Crew Borrowed;Logged in ago;Joined ago;Division;Player ID;Fleet ID;PvP wins;PvP losses;PvP draws;Defense wins;Defense losses;Defense draws
2024-02-24 23:59:00;Summit Eden;블러드하트;Lieutenant;2023-10-18 00:23:56;2991;3062;0;2023-08-01 03:32:11;4;202;18w 3d 23h 35m 4s;29w 4d 20h 26m 49s;C;4280844;44384;684;33;2;77;246;7
2024-02-24 23:59:00;Trek Prodigy;Leafinthestream;Lieutenant;2024-02-02 04:55:12;2990;3168;0;2023-11-06 15:05:55;131;189;3w 1d 19h 3m 48s;15w 5d 8h 53m 5s;C;8865183;9130;1474;111;18;218;602;15
2024-02-24 23:59:00;Space Drunker;なわなわ;Lieutenant;2024-02-24 17:26:31;2990;3029;0;2022-09-23 17:32:09;5;0;6h 32m 29s;74w 1d 6h 26m 51s;C;4373853;11059;1267;234;157;206;654;32
2024-02-24 23:59:00;中华联邦三分会;World20186527;Lieutenant;2024-02-09 14:54:31;2989;3315;0;2023-07-01 15:54:12;30;54;2w 1d 9h 4m 29s;34w 0d 8h 4m 48s;B;7708854;17364;1515;97;29;86;529;24
2024-02-24 23:59:00;中华联邦三分会;何时与尔入青庐;Lieutenant;2024-02-24 06:37:27;2989;3075;0;2024-02-07 06:06:13;0;0;17h 21m 33s;2w 3d 17h 52m 47s;B;7869214;17364;1638;101;12;43;165;4
2024-02-24 23:59:00;Phoenix XIII;LUCAS693;Lieutenant;2024-02-24 14:50:13;2986;3012;0;2023-12-06 11:28:15;300;468;9h 8m 47s;11w 3d 12h 30m 45s;D;8718947;44841;862;78;18;48;197;6
2024-02-24 23:59:00;Summit Eden;Sister Yang;Lieutenant;2023-11-08 10:00:57;2976;3082;0;2023-09-04 06:36:47;123;513;15w 3d 13h 58m 3s;24w 5d 17h 22m 13s;C;10642416;44384;3243;96;7;36;212;1
2024-02-24 23:59:00;/SPACE TEMPLARS\;Anasi;Lieutenant;2024-02-13 20:25:54;2959;3082;0;2023-02-01 19:25:44;2103;833;1w 4d 3h 33m 6s;55w 3d 4h 33m 16s;C;6700396;44387;771;193;45;138;397;18
2024-02-24 23:59:00;Дети Луны;GrimReaper1707;Lieutenant;2024-02-23 19:44:00;2957;3022;0;2023-09-05 14:01:54;44;216;1d 4h 15m 0s;24w 4d 9h 57m 6s;C;9070154;43757;792;61;4;69;229;1
2024-02-24 23:59:00;ARCHANGEL XC;samus414;Lieutenant;2024-02-09 18:36:54;2956;2956;0;2024-01-26 11:07:37;27;0;2w 1d 5h 22m 6s;4w 1d 12h 51m 23s;C;10201122;44925;443;61;23;33;39;2
2024-02-24 23:59:00;中国舰队;Jessire;Lieutenant;2024-02-17 00:35:41;2942;3031;0;2024-02-10 07:39:25;0;45;1w 0d 23h 23m 19s;2w 0d 16h 19m 35s;A;10977671;5567;904;83;2;8;45;0
2024-02-24 23:59:00;ну здорово отец;capash;Lieutenant;2024-02-24 21:51:22;2940;3015;0;2024-01-03 08:15:03;64;0;2h 7m 38s;7w 3d 15h 43m 57s;C;3151714;44294;1592;129;19;355;1214;12
2024-02-24 23:59:00;中华联邦三分会;boltbaby;Lieutenant;2024-02-19 00:14:01;2936;3246;0;2023-05-15 14:29:39;413;246;5d 23h 44m 59s;40w 5d 9h 29m 21s;B;7076494;17364;1898;148;20;121;367;10
2024-02-24 23:59:00;Deneb Corp 天津四軍團;KadenX胖;Lieutenant;2024-02-24 16:39:00;2932;3171;0;2023-06-21 09:25:26;0;0;7h 20m 0s;35w 3d 14h 33m 34s;C;8881749;44153;1519;56;4;176;508;5
2024-02-24 23:59:00;TheHighClass THC;Purzelbaum14;Lieutenant;2024-02-17 11:09:25;2921;3060;0;2024-01-23 12:49:54;79;324;1w 0d 12h 49m 35s;4w 4d 11h 9m 6s;C;10878684;44552;1319;66;2;23;119;1
2024-02-24 23:59:00;Εlysium;asd9;Lieutenant;2024-02-12 01:44:10;2913;3057;0;2023-06-09 00:46:13;42;88;1w 5d 22h 14m 50s;37w 1d 23h 12m 47s;B;8991718;44228;1519;110;50;60;398;14
2024-02-24 23:59:00;Space Drunker;貝60;Lieutenant;2024-02-23 20:59:44;2911;2933;0;2022-04-08 22:33:22;535;123;1d 2h 59m 16s;98w 1d 1h 25m 38s;C;8574751;11059;9;3;0;167;428;8
2024-02-24 23:59:00;Blue Star Vikings;Parz1val08;Lieutenant;2024-01-06 16:34:43;2910;3016;0;2023-11-11 13:05:48;357;572;7w 0d 7h 24m 17s;15w 0d 10h 53m 12s;C;5343521;30828;1037;191;17;214;333;0
2024-02-24 23:59:00;龙的传人;晨宝儿;Lieutenant;2023-12-29 15:48:44;2906;3389;0;2023-09-02 13:40:21;36;728;8w 1d 8h 10m 16s;25w 0d 10h 18m 39s;D;10655496;43628;2343;122;8;46;224;1
2024-02-24 23:59:00;ЧВК Алкотронус;Helbrecht88;Lieutenant;2024-02-12 05:55:44;2904;2957;0;2023-07-28 12:24:11;923;682;1w 5d 18h 3m 16s;30w 1d 11h 34m 49s;D;10420200;44665;1661;132;12;42;177;3
2024-02-24 23:59:00;长江;瓦尔纳明德;Lieutenant;2024-01-01 10:30:35;2904;3216;0;2023-11-01 14:53:56;40;247;7w 5d 13h 28m 25s;16w 3d 9h 5m 4s;C;10797079;44589;2269;52;4;92;267;0
2024-02-24 23:59:00;TYPHOON;Foxes12343211;Lieutenant;2024-02-19 23:46:43;2894;3008;0;2023-10-11 12:18:08;0;0;5d 0h 12m 17s;19w 3d 11h 40m 52s;D;10350821;44169;554;90;16;11;75;0
2024-02-24 23:59:00;中华联邦三分会;oО╪2⒋Ｋ▓酷酷莮︵o;Lieutenant;2024-02-24 15:46:29;2892;2978;0;2023-10-21 05:16:11;9;457;8h 12m 31s;18w 0d 18h 42m 49s;B;10701490;17364;1416;70;11;19;153;0
2024-02-24 23:59:00;中华联邦三分会;十三师的后勤舰;Lieutenant;2024-02-16 00:08:42;2892;2929;0;2023-11-11 05:05:41;198;302;1w 1d 23h 50m 18s;15w 0d 18h 53m 19s;B;10253704;17364;1673;78;2;105;530;0
2024-02-24 23:59:00;FRiends Station;amagi2049;Lieutenant;2024-02-24 05:25:41;2885;3020;0;2024-01-17 20:29:47;58;0;18h 33m 19s;5w 3d 3h 29m 13s;B;9060863;43900;1153;18;2;726;1380;22
2024-02-24 23:59:00;Deneb Corp 天津四軍團;lmbrex;Lieutenant;2023-11-09 23:36:16;2879;3127;0;2023-05-08 15:06:00;2147;865;15w 2d 0h 22m 44s;41w 5d 8h 53m 0s;C;9542254;44153;4082;366;25;160;755;3
2024-02-24 23:59:00;Dragonborn;芋头炖青团;Lieutenant;2024-02-24 13:49:35;2877;2975;0;2023-04-22 18:13:59;0;0;10h 9m 25s;44w 0d 5h 45m 1s;D;5011927;43450;2018;278;9;297;1846;2
2024-02-24 23:59:00;Дети Луны;DmitryStorm;Lieutenant;2024-01-31 05:33:35;2876;3170;0;2023-01-07 14:50:48;64;976;3w 3d 18h 25m 25s;59w 0d 9h 8m 12s;C;6378665;43757;1975;96;13;110;425;14
2024-02-24 23:59:00;Sahara;IMPLOSION09;Lieutenant;2024-02-23 00:22:42;2872;3306;0;2024-01-24 23:43:14;154;75;1d 23h 36m 18s;4w 3d 0h 15m 46s;B;9097710;37251;2782;238;5;353;719;8
2024-02-24 23:59:00;ну здорово отец;Валера Застрелю;Lieutenant;2024-02-14 08:59:21;2871;2984;0;2024-02-09 07:23:04;57;83;1w 3d 14h 59m 39s;2w 1d 16h 35m 56s;C;10742681;44294;552;28;0;16;54;1
2024-02-24 23:59:00;Ashen Strangers;ХаЛаКоCтЯ;Lieutenant;2024-01-25 20:22:35;2864;2984;0;2023-12-22 20:22:35;0;0;4w 2d 3h 36m 25s;9w 1d 3h 36m 25s;A;5392810;35055;801;121;11;235;986;16
2024-02-24 23:59:00;Space Drunker;獅子司師;Lieutenant;2024-02-23 23:35:54;2863;2863;0;2023-12-05 10:58:09;479;44;1d 0h 23m 6s;11w 4d 13h 0m 51s;C;10096430;11059;590;28;23;72;210;8
2024-02-24 23:59:00;TYPHOON;Rileyorange190;Lieutenant;2023-12-25 19:53:26;2858;2910;0;2024-01-05 14:05:15;0;0;8w 5d 4h 5m 34s;7w 1d 9h 53m 45s;D;3712958;44169;1179;182;11;276;1347;25
2024-02-24 23:59:00;中华联邦三分会;GREY21ONYX;Lieutenant;2024-02-17 06:02:18;2857;2933;0;2024-02-10 12:33:45;17;19;1w 0d 17h 56m 42s;2w 0d 11h 25m 15s;B;7636605;17364;1585;79;25;35;216;12
2024-02-24 23:59:00;FRiends Station;Rogass;Lieutenant;2023-12-22 07:33:21;2856;3403;0;2023-11-11 08:08:42;15;245;9w 1d 16h 25m 39s;15w 0d 15h 50m 18s;B;9650104;43900;2788;139;33;96;490;21
2024-02-24 23:59:00;龙的传人;super水手;Lieutenant;2024-01-10 10:46:42;2847;3056;0;2023-07-22 15:10:33;357;942;6w 3d 13h 12m 18s;31w 0d 8h 48m 27s;D;9964522;43628;1959;153;31;103;481;13
2024-02-24 23:59:00;女伯爵和她的馬;♡熊童子♡;Lieutenant;2024-01-04 16:48:39;2845;2884;0;2021-10-07 05:23:44;21;173;7w 2d 7h 10m 21s;124w 2d 18h 35m 16s;D;6485836;32745;1816;426;18;379;869;3
2024-02-24 23:59:00;中华联邦三分会;界星帝尊;Lieutenant;2024-02-24 13:25:49;2844;2844;0;2024-02-01 03:51:52;65;14;10h 33m 11s;3w 2d 20h 7m 8s;B;6325441;17364;1032;94;17;51;183;0
2024-02-24 23:59:00;Space Drunker;Underworld22z;Lieutenant;2024-02-24 23:51:51;2836;2836;0;2023-12-08 14:40:51;145;135;7m 9s;11w 1d 9h 18m 9s;C;10711878;11059;804;33;4;49;184;4
2024-02-24 23:59:00;女伯爵和她的馬;Yuhgr;Lieutenant;2023-02-12 12:05:04;2832;2859;0;2021-06-02 07:33:53;363;321;53w 6d 11h 53m 56s;142w 3d 16h 25m 7s;D;4329330;32745;1511;212;11;393;1302;30
2024-02-24 23:59:00;Summit Eden;Witten:D;Lieutenant;2024-02-24 19:58:20;2830;3067;0;2023-06-19 03:06:42;175;593;4h 0m 40s;35w 5d 20h 52m 18s;C;8930089;44384;1775;125;39;509;762;82
2024-02-24 23:59:00;ну здорово отец;Santyaga;Lieutenant;2024-02-21 00:22:40;2822;3596;0;2024-01-26 02:05:32;15;32;3d 23h 36m 20s;4w 1d 21h 53m 28s;C;3057208;44294;1487;79;4;662;2916;22
2024-02-24 23:59:00;LAZER;Rossolin;Lieutenant;2024-02-24 17:23:42;2820;2820;0;2024-02-04 19:20:18;145;102;6h 35m 18s;2w 6d 4h 38m 42s;D;10175465;44950;2085;79;18;36;187;5
2024-02-24 23:59:00;Space Drunker;樱空千纸鹤;Lieutenant;2024-02-24 23:57:09;2814;2816;0;2024-01-18 06:13:56;18;0;1m 51s;5w 2d 17h 45m 4s;C;5425209;11059;731;206;28;116;1088;7
2024-02-24 23:59:00;Space Drunker;キルヨ・キュウリィー;Lieutenant;2024-02-21 14:23:08;2813;2912;0;2022-11-27 09:54:33;3;194;3d 9h 35m 52s;64w 6d 14h 4m 27s;C;8677374;11059;705;50;8;207;511;18
2024-02-24 23:59:00;中华联邦三分会;Lv12;Lieutenant;2024-02-24 09:09:58;2809;2842;0;2023-11-01 06:44:43;574;323;14h 49m 2s;16w 3d 17h 14m 17s;B;10799124;17364;1090;86;42;12;178;4
2024-02-24 23:59:00;中华联邦三分会;S_YIN_Y;Lieutenant;2024-02-16 14:08:34;2808;2867;0;2024-01-13 06:12:50;0;0;1w 1d 9h 50m 26s;6w 0d 17h 46m 10s;B;7437130;17364;332;22;1;116;663;6
2024-02-24 23:59:00;Дети Луны;Ada^-^;Lieutenant;2024-02-12 17:42:09;2806;2936;0;2023-10-23 09:49:43;6;189;1w 5d 6h 16m 51s;17w 5d 14h 9m 17s;C;9677776;43757;869;94;12;88;277;1
2024-02-24 23:59:00;ARCHANGEL XC;Lord Bail;Lieutenant;2024-02-12 18:59:03;2804;2991;0;2024-02-11 02:40:02;24;31;1w 5d 4h 59m 57s;1w 6d 21h 18m 58s;C;6679559;44925;1489;196;46;243;1301;61
2024-02-24 23:59:00;Deneb Corp 天津四軍團;Mojra;Lieutenant;2024-02-24 07:35:25;2803;2915;0;2023-03-22 07:21:12;704;103;16h 23m 35s;48w 3d 16h 37m 48s;C;5861177;44153;4653;58;28;861;2828;275
2024-02-24 23:59:00;Italian pixels;eToni;Lieutenant;2024-02-23 00:00:12;2802;2876;0;2023-04-01 07:33:59;1830;4726;1d 23h 58m 48s;47w 0d 16h 25m 1s;C;6935672;43836;3134;507;57;36;409;9
2024-02-24 23:59:00;女伯爵和她的馬;幽靈酒店;Lieutenant;2022-11-26 18:11:33;2802;3022;0;2021-06-19 14:21:44;66;3022;65w 0d 5h 47m 27s;140w 0d 9h 37m 16s;D;7852554;32745;1552;67;3;402;1022;13
2024-02-24 23:59:00;Trek Prodigy;Bonnehadge;Lieutenant;2024-02-23 14:07:25;2799;2858;0;2023-07-26 23:35:13;1122;968;1d 9h 51m 35s;30w 3d 0h 23m 47s;C;10361385;9130;1038;49;6;156;385;5
2024-02-24 23:59:00;Deneb Corp 天津四軍團;依瑪拉;Lieutenant;2023-07-09 03:33:35;2793;3177;0;2022-12-27 03:16:41;1099;1464;32w 6d 20h 25m 25s;60w 4d 20h 42m 19s;C;9695052;44153;3081;64;18;43;304;3
2024-02-24 23:59:00;RADIANCE BEAM;Romaniy23;Lieutenant;2024-02-04 15:38:25;2792;2929;0;2023-11-12 19:50:31;13;600;2w 6d 8h 20m 35s;14w 6d 4h 8m 29s;C;6197508;44617;1117;41;2;80;270;8
2024-02-24 23:59:00;ARCHANGEL XC;imprimante;Lieutenant;2024-02-06 19:50:50;2789;3014;0;2024-02-06 19:50:23;0;0;2w 4d 4h 8m 10s;2w 4d 4h 8m 37s;C;7696299;44925;1688;86;16;52;198;3
2024-02-24 23:59:00;Space Drunker;Epic110;Lieutenant;2024-02-24 04:28:10;2787;2876;0;2023-11-13 03:10:27;11;16;19h 30m 50s;14w 5d 20h 48m 33s;C;6325052;11059;1521;238;27;124;721;3
2024-02-24 23:59:00;Dynasty Mutiny;Wixonn;Lieutenant;2024-01-27 23:30:16;2784;2784;0;2023-08-02 10:19:43;0;48;4w 0d 0h 28m 44s;29w 3d 13h 39m 17s;C;10368245;44353;1509;90;7;45;312;5
2024-02-24 23:59:00;Dragonborn;Neil9257;Lieutenant;2024-02-24 16:50:42;2783;2861;0;2023-01-12 12:04:08;0;4;7h 8m 18s;58w 2d 11h 54m 52s;D;9003289;43450;705;117;19;134;282;2
2024-02-24 23:59:00;龙的传人;崇;Lieutenant;2023-12-04 06:09:42;2780;3508;0;2023-07-01 14:45:11;2183;1170;11w 5d 17h 49m 18s;34w 0d 9h 13m 49s;D;8604108;43628;1828;231;1;292;270;8
2024-02-24 23:59:00;Дети Луны;Эким;Lieutenant;2024-02-23 12:49:23;2775;2966;0;2024-02-23 11:55:46;0;0;1d 11h 9m 37s;1d 12h 3m 14s;C;7210438;43757;1103;165;5;134;772;3
2024-02-24 23:59:00;RAJA;Refyna;Lieutenant;2024-02-21 03:07:06;2773;3037;0;2023-11-27 11:01:04;13;13;3d 20h 51m 54s;12w 5d 12h 57m 56s;D;9559611;44371;1250;45;7;66;205;3
2024-02-24 23:59:00;ну здорово отец;Блестящая;Lieutenant;2024-02-14 08:58:37;2770;2844;0;2024-01-25 09:12:11;129;123;1w 3d 15h 0m 23s;4w 2d 14h 46m 49s;C;10742704;44294;501;21;2;16;62;1
2024-02-24 23:59:00;Dynasty Savages;Mercenary Paul;Lieutenant;2024-02-17 11:15:12;2764;3119;0;2023-10-19 13:43:50;1055;150;1w 0d 12h 43m 48s;18w 2d 10h 15m 10s;D;10729562;44514;1841;93;2;102;187;1
2024-02-24 23:59:00;ну здорово отец;Барси;Lieutenant;2024-02-24 22:58:16;2762;2782;0;2024-02-18 18:21:52;0;0;1h 0m 44s;6d 5h 37m 8s;C;9311350;44294;783;151;79;38;118;5
2024-02-24 23:59:00;Zooted;Mmajko;Lieutenant;2024-01-27 20:24:39;2758;3464;0;2024-01-05 01:22:36;138;82;4w 0d 3h 34m 21s;7w 1d 22h 36m 24s;C;9400850;44836;2343;200;49;25;239;4
2024-02-24 23:59:00;La Legion;skksks18;Lieutenant;2024-01-24 19:21:24;2754;2925;0;2023-09-17 08:06:11;36;0;4w 3d 4h 37m 36s;22w 6d 15h 52m 49s;D;10374081;25961;1490;104;6;32;132;1
2024-02-24 23:59:00;ну здорово отец;wolfius8;Lieutenant;2024-02-03 10:25:55;2749;2800;0;2023-11-12 07:50:59;287;572;3w 0d 13h 33m 5s;14w 6d 16h 8m 1s;C;10819312;44294;1381;87;3;69;235;2
2024-02-24 23:59:00;Trek Trainer;TheOneAndOnlyJL;Lieutenant;2024-02-15 20:00:46;2741;2967;0;2024-01-23 07:35:32;0;0;1w 2d 3h 58m 14s;4w 4d 16h 23m 28s;D;6710470;12789;1035;61;7;304;619;4
2024-02-24 23:59:00;Space Drunker;アビ教官;Lieutenant;2024-02-24 03:23:14;2734;2958;0;2019-06-16 08:22:25;8749;4443;20h 35m 46s;244w 6d 15h 36m 35s;C;5158553;11059;1346;10;7;2065;3788;159
2024-02-24 23:59:00;Viking Ethereals;"3.1433A";Lieutenant;2024-02-13 18:21:02;2730;2730;0;2024-01-07 11:08:50;0;11;1w 4d 5h 37m 58s;6w 6d 12h 50m 10s;D;9163545;40636;676;60;3;59;120;1
2024-02-24 23:59:00;ну здорово отец;AGRess0r;Lieutenant;2024-02-24 23:20:12;2726;2898;0;2023-12-17 16:24:50;39;147;38m 48s;9w 6d 7h 34m 10s;C;10853809;44294;898;177;5;85;199;0
2024-02-24 23:59:00;Εlysium;Wolololololo;Lieutenant;2024-02-15 02:21:03;2724;2843;0;2023-12-24 01:40:01;66;30;1w 2d 21h 37m 57s;8w 6d 22h 18m 59s;B;7293281;44228;716;117;3;70;347;3
2024-02-24 23:59:00;TheNobody;lainlin95;Lieutenant;2023-12-04 19:18:26;2723;3113;0;2023-10-10 20:45:14;135;303;11w 5d 4h 40m 34s;19w 4d 3h 13m 46s;C;10740469;43461;1097;48;3;88;267;2
2024-02-24 23:59:00;LAZER;grundyho;Lieutenant;2024-02-23 18:15:40;2722;2722;0;2024-01-27 06:51:06;170;0;1d 5h 43m 20s;4w 0d 17h 7m 54s;D;5941144;44950;1560;274;28;34;165;0
2024-02-24 23:59:00;Summit Eden;Juice63;Lieutenant;2023-10-30 12:30:13;2721;2922;0;2023-08-24 01:44:49;0;263;16w 5d 11h 28m 47s;26w 2d 22h 14m 11s;C;10582842;44384;1217;66;19;59;261;10
2024-02-24 23:59:00;Elysium Guardians;Gaze of Giran;Lieutenant;2024-01-07 12:18:50;2713;2730;0;2023-11-02 22:31:20;238;51;6w 6d 11h 40m 10s;16w 2d 1h 27m 40s;C;10757432;43932;1066;59;3;37;140;1
2024-02-24 23:59:00;RAJA;Runeas;Lieutenant;2024-02-24 13:02:45;2706;2778;0;2023-09-04 03:22:33;309;0;10h 56m 15s;24w 5d 20h 36m 27s;D;9681644;44371;295;25;6;44;92;5
2024-02-24 23:59:00;TYPHOON;oel83;Lieutenant;2024-01-10 18:20:52;2706;2851;0;2024-01-05 14:05:17;0;0;6w 3d 5h 38m 8s;7w 1d 9h 53m 43s;D;7531410;44169;1750;124;16;99;451;12
2024-02-24 23:59:00;/SPACE TEMPLARS\;Derioxxx;Lieutenant;2024-02-22 10:08:00;2704;2738;0;2023-11-02 09:20:55;222;293;2d 13h 51m 0s;16w 2d 14h 38m 5s;C;10791650;44387;1375;52;1;47;165;0
2024-02-24 23:59:00;Summit Eden;조만간접음;Lieutenant;2023-11-20 15:07:09;2697;2935;0;2023-09-17 03:21:43;126;400;13w 5d 8h 51m 51s;22w 6d 20h 37m 17s;C;10691196;44384;1153;40;0;53;276;7
2024-02-24 23:59:00;中华联邦三分会;Nolo Anarnarsil;Lieutenant;2024-02-15 04:46:03;2695;2695;0;2024-01-24 03:59:25;0;20;1w 2d 19h 12m 57s;4w 3d 19h 59m 35s;B;10083425;17364;475;20;1;100;316;2
2024-02-24 23:59:00;女伯爵和她的馬;幽靈酒莊;Lieutenant;2022-11-18 03:17:24;2694;2944;0;2021-06-19 13:36:52;66;2351;66w 1d 20h 41m 36s;140w 0d 10h 22m 8s;D;7852034;32745;1660;75;0;452;1078;11
2024-02-24 23:59:00;Deneb Corp 天津四軍團;Dark angle TC765;Lieutenant;2024-02-18 22:40:02;2691;2869;0;2022-09-16 00:19:04;2436;1260;6d 1h 18m 58s;75w 1d 23h 39m 56s;C;9421629;44153;1947;203;57;169;491;34
2024-02-24 23:59:00;Elysium Guardians;daveongo;Lieutenant;2024-01-17 14:59:03;2684;3067;0;2023-10-05 17:43:40;368;382;5w 3d 8h 59m 57s;20w 2d 6h 15m 20s;C;4280108;43932;3123;248;24;80;399;20
2024-02-24 23:59:00;女伯爵和她的馬;幽靈馬車;Lieutenant;2022-11-26 18:13:19;2684;2735;0;2021-06-20 01:18:23;83;2723;65w 0d 5h 45m 41s;139w 6d 22h 40m 37s;D;7852722;32745;1583;77;1;367;954;3
2024-02-24 23:59:00;Viking Ethereals;Estrra2;Lieutenant;2024-02-17 13:39:48;2676;2850;0;2024-01-03 07:49:54;9;0;1w 0d 10h 19m 12s;7w 3d 16h 9m 6s;D;10754007;40636;1023;17;0;71;201;1
2024-02-24 23:59:00;Дети Луны;kattako;Lieutenant;2024-02-13 00:05:09;2668;2834;0;2023-09-07 10:44:49;0;0;1w 4d 23h 53m 51s;24w 2d 13h 14m 11s;C;8965322;43757;749;97;8;104;238;4
2024-02-24 23:59:00;Sahara;Blood flood;Lieutenant;2024-02-22 15:29:03;2666;2749;0;2023-10-23 03:01:18;21;266;2d 8h 29m 57s;17w 5d 20h 57m 42s;B;8582616;37251;868;143;42;38;238;13
2024-02-24 23:59:00;Nero-chan;Cabbeen;Lieutenant;2024-02-24 11:20:14;2666;2718;0;2023-11-21 12:33:02;0;0;12h 38m 46s;13w 4d 11h 25m 58s;D;9706051;28652;1417;98;15;191;424;5
2024-02-24 23:59:00;Dragonborn;kennyzhao;Lieutenant;2024-02-24 19:15:32;2666;2798;0;2023-04-22 18:12:26;0;0;4h 43m 28s;44w 0d 5h 46m 34s;D;125676;43450;666;64;4;625;1778;18
2024-02-24 23:59:00;Планета ПЧД;ZARZAFF;Lieutenant;2024-02-22 16:32:23;2659;2679;0;2023-11-16 14:37:22;0;0;2d 7h 26m 37s;14w 2d 9h 21m 38s;D;8696666;40258;315;73;11;67;136;1
2024-02-24 23:59:00;Zooted;jaythealien;Lieutenant;2024-02-16 17:50:34;2658;2658;0;2024-02-03 05:21:33;150;22;1w 1d 6h 8m 26s;3w 0d 18h 37m 27s;C;5220677;44836;596;142;27;47;127;2
2024-02-24 23:59:00;Dynasty Exiles;Rene38;Lieutenant;2024-02-24 20:13:34;2656;2675;0;2024-02-20 10:10:46;0;5;3h 45m 26s;4d 13h 48m 14s;D;10766362;44964;1160;107;13;29;154;1
2024-02-24 23:59:00;Space Drunker;しどちん;Lieutenant;2024-02-19 03:20:03;2655;2683;0;2022-02-02 01:23:02;2461;344;5d 20h 38m 57s;107w 3d 22h 35m 58s;C;6491688;11059;419;26;8;236;881;18
2024-02-24 23:59:00;Elysium Guardians;Sir Spencer;Lieutenant;2024-01-25 13:43:40;2652;3089;0;2023-10-04 04:06:19;88;49;4w 2d 10h 15m 20s;20w 3d 19h 52m 41s;C;7892095;43932;1113;193;47;74;288;17
2024-02-24 23:59:00;Deneb Corp 天津四軍團;「    」;Lieutenant;2023-10-25 00:24:04;2643;2876;0;2023-05-18 03:25:43;139;71;17w 3d 23h 34m 56s;40w 2d 20h 33m 17s;C;731839;44153;1451;143;15;81;339;3
2024-02-24 23:59:00;Viking Valkyries;Ravle;Lieutenant;2024-02-13 07:11:28;2636;2687;0;2023-02-20 15:19:23;73;133;1w 4d 16h 47m 32s;52w 5d 8h 39m 37s;C;8932584;22032;661;102;9;107;212;2
2024-02-24 23:59:00;Дети Луны;_ТАЩЕР_;Lieutenant;2024-01-29 17:32:15;2634;2832;0;2023-05-14 23:13:13;0;0;3w 5d 6h 26m 45s;40w 6d 0h 45m 47s;C;4882867;43757;1992;281;18;448;2259;28
2024-02-24 23:59:00;Dragonborn;Maverica;Lieutenant;2024-02-24 15:45:51;2631;2688;0;2023-04-22 18:17:46;0;0;8h 13m 9s;44w 0d 5h 41m 14s;D;7461250;43450;742;284;1;230;415;3
2024-02-24 23:59:00;Sahara;комбатант2;Lieutenant;2024-02-14 08:27:05;2628;2680;0;2024-01-25 10:29:14;81;205;1w 3d 15h 31m 55s;4w 2d 13h 29m 46s;B;8857197;37251;435;21;0;29;91;0
2024-02-24 23:59:00;Viking Valkyries;IlonkaDV;Lieutenant;2024-01-18 22:56:43;2621;2710;0;2023-12-22 19:56:36;116;0;5w 2d 1h 2m 17s;9w 1d 4h 2m 24s;C;10736792;22032;829;56;7;41;162;0
2024-02-24 23:59:00;Summit Eden;흑기신;Lieutenant;2023-12-17 00:00:51;2609;2865;0;2023-09-17 16:57:25;43;422;9w 6d 23h 58m 9s;22w 6d 7h 1m 35s;C;10681346;44384;1661;183;19;22;172;3
2024-02-24 23:59:00;Elysium Guardians;AdiSass;Lieutenant;2024-02-22 04:47:07;2605;2783;0;2023-09-10 05:11:13;156;181;2d 19h 11m 53s;23w 6d 18h 47m 47s;C;10345881;43932;1305;103;7;39;239;3
2024-02-24 23:59:00;Summit Eden;RIP-BANGPAE;Lieutenant;2024-01-26 07:38:00;2600;2849;0;2023-09-20 01:28:25;0;0;4w 1d 16h 21m 0s;22w 3d 22h 30m 35s;C;9414220;44384;628;48;7;65;220;26
2024-02-24 23:59:00;БАШОЙ ПАСТУК;Tarkween_junior;Lieutenant;2024-02-21 06:20:46;2600;2626;0;2023-02-05 08:32:28;231;485;3d 17h 38m 14s;54w 6d 15h 26m 32s;C;9983556;44215;1040;102;7;230;726;7
2024-02-24 23:59:00;女伯爵和她的馬;幽靈戰車;Lieutenant;2022-11-18 03:15:37;2599;2819;0;2021-06-20 02:35:35;96;2626;66w 1d 20h 43m 23s;139w 6d 21h 23m 25s;D;7852865;32745;1511;84;0;309;934;2
2024-02-24 23:59:00;RADIANCE BEAM;LuckyBitch;Lieutenant;2024-02-20 13:38:05;2595;2718;0;2023-07-01 22:18:08;0;184;4d 10h 20m 55s;34w 0d 1h 40m 52s;C;7732212;44617;1287;153;14;183;905;36
2024-02-24 23:59:00;Sahara;kamamro?;Lieutenant;2024-02-13 08:30:14;2594;2619;0;2023-09-20 00:50:36;16;0;1w 4d 15h 28m 46s;22w 3d 23h 8m 24s;B;10468560;37251;698;47;2;16;167;3
2024-02-24 23:59:00;Summit Eden;e300eda;Lieutenant;2024-01-28 17:17:58;2593;2894;0;2023-09-01 02:05:07;242;999;3w 6d 6h 41m 2s;25w 1d 21h 53m 53s;C;10647761;44384;1803;210;35;29;206;5
2024-02-24 23:59:00;Summit Eden;초보40;Lieutenant;2024-02-15 23:42:49;2590;3010;0;2023-02-04 16:42:43;19;80;1w 2d 0h 16m 11s;55w 0d 7h 16m 17s;C;9633162;44384;1274;101;22;679;1024;42
2024-02-24 23:59:00;Deneb Corp 天津四軍團;巳欹;Lieutenant;2024-01-07 02:19:22;2585;2745;0;2023-12-05 17:58:44;0;0;6w 6d 21h 39m 38s;11w 4d 6h 0m 16s;C;9310292;44153;1025;118;14;33;156;5
